Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
21416831,9/12/11 0:00,9/12/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11375,95-05 69 AVENUE,69 AVENUE,INGRAM STREET,HARROW STREET,,,ADDRESS,FOREST HILLS,,N/A,Closed,10/12/11 0:00,9/12/11 0:00,06 QUEENS,QUEENS,1025119,200272,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71628272,-73.85257184,"(40.71628271536186, -73.85257183572874)"
21426274,9/13/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11418,87-18 132 STREET,132 STREET,JAMAICA AVENUE,88 AVENUE,,,ADDRESS,RICHMOND HILL,,N/A,Assigned,10/13/11 0:00,9/14/11 0:00,09 QUEENS,QUEENS,1034029,195020,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7018216,-73.82046939,"(40.70182160344671, -73.82046939421393)"
21425353,9/13/11 0:00,9/13/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11373,43-29 FORLEY STREET,FORLEY STREET,LAMONT AVENUE,43 AVENUE,,,ADDRESS,ELMHURST,,N/A,Closed,10/13/11 0:00,9/13/11 0:00,04 QUEENS,QUEENS,1019360,210486,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74434235,-73.87329315,"(40.74434234531875, -73.87329314962118)"
21425449,9/13/11 0:00,9/13/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11228,1341 84 STREET,84 STREET,13 AVENUE,14 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/13/11 0:00,9/13/11 0:00,10 BROOKLYN,BROOKLYN,981006,163199,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61461938,-74.01168437,"(40.61461937783188, -74.0116843663953)"
21424990,9/13/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11691,7-11 SEAGIRT AVENUE,SEAGIRT AVENUE,BEACH 6 STREET,BEACH 8 STREET,,,ADDRESS,FAR ROCKAWAY,,N/A,Assigned,10/13/11 0:00,9/13/11 0:00,14 QUEENS,QUEENS,1055720,156523,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59600755,-73.74264794,"(40.59600754895386, -73.74264793523962)"
21435891,9/14/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10032,601 WEST 168 STREET,WEST 168 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,10/14/11 0:00,9/14/11 0:00,12 MANHATTAN,MANHATTAN,1000793,245783,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84127727,-73.94021176,"(40.841277271314716, -73.94021175967357)"
21435826,9/14/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11234,4218 FILLMORE AVENUE,FILLMORE AVENUE,HENDRICKSON STREET,FLATBUSH AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/14/11 0:00,9/15/11 0:00,18 BROOKLYN,BROOKLYN,1004041,163070,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61424379,-73.92871639,"(40.614243790559335, -73.92871639362487)"
21447433,9/15/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11229,1890 EAST 12 STREET,EAST 12 STREET,AVENUE R,AVENUE S,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/15/11 0:00,9/15/11 0:00,15 BROOKLYN,BROOKLYN,995191,159189,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60360659,-73.96059878,"(40.603606590256845, -73.96059877626239)"
21454074,9/16/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11223,11 BRIGHTON COURT,BRIGHTON COURT,EAST 2 STREET,OCEAN PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/16/11 0:00,9/16/11 0:00,13 BROOKLYN,BROOKLYN,993347,153245,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58729359,-73.96724748,"(40.58729359340009, -73.96724747533945)"
21460131,9/17/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10039,2730 8 AVENUE,8 AVENUE,WEST 145 STREET,WEST 146 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,10/17/11 0:00,9/19/11 0:00,10 MANHATTAN,MANHATTAN,1000349,239099,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82293244,-73.94183247,"(40.82293243748226, -73.94183246541331)"
21462572,9/17/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11426,249-04 SHILOH AVENUE,SHILOH AVENUE,249 STREET,250 STREET,,,ADDRESS,BELLEROSE,,N/A,Assigned,10/17/11 0:00,9/19/11 0:00,13 QUEENS,QUEENS,1061435,210437,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74394072,-73.72145194,"(40.743940715534485, -73.72145194072475)"
21464988,9/18/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11215,411 14 STREET,14 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/18/11 0:00,9/19/11 0:00,06 BROOKLYN,BROOKLYN,989033,180917,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6632508,-73.98275984,"(40.663250801590195, -73.98275984317533)"
21463009,9/18/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10024,321 WEST 89 STREET,WEST 89 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Assigned,10/18/11 0:00,9/19/11 0:00,07 MANHATTAN,MANHATTAN,990592,227496,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7910978,-73.97709658,"(40.79109780211906, -73.97709658461858)"
21464364,9/18/11 0:00,9/19/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11219,1259 65 STREET,65 STREET,12 AVENUE,13 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/18/11 0:00,9/19/11 0:00,10 BROOKLYN,BROOKLYN,983564,167552,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62656802,-74.0024713,"(40.62656802320657, -74.00247130404411)"
21472623,9/19/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10033,2125 ROBERT MAGAW PLACE,ROBERT MAGAW PLACE,,,,,,MAHATTAN,,N/A,Assigned,10/19/11 0:00,9/20/11 0:00,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
21467957,9/19/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11225,545 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,BROOKLYN AVENUE,KINGSTON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/19/11 0:00,9/19/11 0:00,09 BROOKLYN,BROOKLYN,999654,180451,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66195963,-73.94447789,"(40.66195962708059, -73.9444778901475)"
21467807,9/19/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11375,68-60 FLEET STREET,FLEET STREET,68 AVENUE,69 AVENUE,,,ADDRESS,FOREST HILLS,,N/A,Assigned,10/19/11 0:00,9/19/11 0:00,06 QUEENS,QUEENS,1025258,201015,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71832143,-73.85206589,"(40.71832142601484, -73.85206589075037)"
21479713,9/20/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10452,14 EAST 171 STREET,EAST 171 STREET,JEROME AVENUE,TOWNSEND AVENUE,,,ADDRESS,BRONX,,N/A,Assigned,10/20/11 0:00,9/21/11 0:00,04 BRONX,BRONX,1007325,245767,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8412187,-73.91660445,"(40.84121870335939, -73.91660445310855)"
21489333,9/21/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11217,233 BERKELEY PLACE,BERKELEY PLACE,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/21/11 0:00,9/21/11 0:00,06 BROOKLYN,BROOKLYN,991661,184989,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67442572,-73.97328283,"(40.67442572290816, -73.97328283263421)"
21487310,9/21/11 0:00,10/25/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11231,144 CONOVER STREET,CONOVER STREET,KING STREET,SULLIVAN STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,10/21/11 0:00,10/25/11 0:00,06 BROOKLYN,BROOKLYN,980628,186693,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67910518,-74.01305848,"(40.67910517935693, -74.01305847648597)"
21488361,9/21/11 0:00,10/20/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10314,1880 VICTORY BOULEVARD,VICTORY BOULEVARD,FAIRVIEW CEMETERY BOUNDARY,MOUNTAINVIEW AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,10/21/11 0:00,10/20/11 0:00,01 STATEN ISLAND,STATEN ISLAND,949124,162558,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61279093,-74.12651478,"(40.612790934909874, -74.12651478233055)"
21490035,9/22/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11378,55-70 61 STREET,61 STREET,55 DRIVE,56 AVENUE,,,ADDRESS,MASPETH,,N/A,Assigned,10/22/11 0:00,9/23/11 0:00,05 QUEENS,QUEENS,1010784,203543,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72531542,-73.90427003,"(40.72531542296073, -73.90427003212436)"
21497137,9/22/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11220,479 62 STREET,62 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/22/11 0:00,9/22/11 0:00,07 BROOKLYN,BROOKLYN,979260,171985,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63873429,-74.01797967,"(40.63873429000333, -74.01797967292458)"
21495972,9/22/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11377,43-16 53 STREET,53 STREET,NYCTA SUBWAY,QUEENS BOULEVARD,,,ADDRESS,WOODSIDE,,N/A,Assigned,10/22/11 0:00,9/23/11 0:00,02 QUEENS,QUEENS,1008739,210336,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74396642,-73.9116233,"(40.74396642256613, -73.91162329834727)"
21490034,9/22/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11238,451 PROSPECT PLACE,PROSPECT PLACE,GRAND AVENUE,CLASSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/22/11 0:00,9/22/11 0:00,08 BROOKLYN,BROOKLYN,994970,185599,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67609665,-73.96135269,"(40.67609664677835, -73.9613526899481)"
21490817,9/22/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11238,180 PROSPECT PLACE,PROSPECT PLACE,CARLTON AVENUE,VANDERBILT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/22/11 0:00,9/22/11 0:00,08 BROOKLYN,BROOKLYN,992371,186308,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67804546,-73.97072164,"(40.67804545736677, -73.97072164439784)"
21494857,9/22/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11374,62-60 99 STREET,99 STREET,62 DRIVE,63 AVENUE,,,ADDRESS,REGO PARK,,N/A,Assigned,10/22/11 0:00,9/22/11 0:00,06 QUEENS,QUEENS,1023726,206531,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73346845,-73.85756013,"(40.733468453882224, -73.85756012999359)"
21498567,9/23/11 0:00,9/23/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11231,144 CONOVER STREET,CONOVER STREET,KING STREET,SULLIVAN STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,10/23/11 0:00,9/23/11 0:00,06 BROOKLYN,BROOKLYN,980628,186693,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67910518,-74.01305848,"(40.67910517935693, -74.01305847648597)"
21500329,9/23/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11213,1507 ST JOHNS PLACE,ST JOHNS PLACE,ROCHESTER AVENUE,BUFFALO AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/23/11 0:00,9/23/11 0:00,08 BROOKLYN,BROOKLYN,1004305,183534,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67041246,-73.92770468,"(40.67041246097023, -73.92770468174204)"
21502197,9/23/11 0:00,10/20/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11230,1221 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,N/A,Closed,10/23/11 0:00,10/20/11 0:00,12 BROOKLYN,BROOKLYN,992739,164686,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61869741,-73.96942212,"(40.61869741174288, -73.96942211839642)"
21506596,9/24/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11694,139 BEACH 119 STREET,BEACH 119 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,,,ADDRESS,ROCKAWAY PARK,,N/A,Assigned,10/24/11 0:00,9/26/11 0:00,14 QUEENS,QUEENS,1028941,149839,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57783682,-73.83911876,"(40.57783681992524, -73.83911876226072)"
21506282,9/24/11 0:00,9/27/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10466,1635 EAST 233 STREET,EAST 233 STREET,PROVOST AVENUE,CLEMENTINE STREET,,,ADDRESS,BRONX,,N/A,Closed,10/24/11 0:00,9/27/11 0:00,12 BRONX,BRONX,1032111,262916,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88818787,-73.82690287,"(40.88818786782963, -73.82690286717639)"
21511663,9/25/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10468,2304 SEDGEWICK AVENUE,SEDGEWICK AVENUE,BEND,WEST FORDHAM ROAD,,,ADDRESS,BRONX,,N/A,Assigned,10/25/11 0:00,9/26/11 0:00,07 BRONX,BRONX,1009360,253385,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86212229,-73.90922122,"(40.86212228992487, -73.90922121571127)"
21517635,9/26/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11221,178 SUYDAM STREET,SUYDAM STREET,CENTRAL AVENUE,WILSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/26/11 0:00,9/27/11 0:00,04 BROOKLYN,BROOKLYN,1004750,194213,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69972285,-73.92606803,"(40.69972284575489, -73.92606803234146)"
21522380,9/26/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11229,1882 EAST 12 STREET,EAST 12 STREET,AVENUE R,AVENUE S,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/26/11 0:00,9/26/11 0:00,15 BROOKLYN,BROOKLYN,995188,159239,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60374383,-73.9606095,"(40.60374383376541, -73.96060949902659)"
21525225,9/26/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11103,35-01 30 AVENUE,30 AVENUE,35 STREET,36 STREET,,,ADDRESS,ASTORIA,,N/A,Assigned,10/26/11 0:00,9/26/11 0:00,01 QUEENS,QUEENS,1006947,218123,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76534453,-73.91806404,"(40.76534452972018, -73.91806403666838)"
21529408,9/27/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10314,207 MERRILL AVENUE,MERRILL AVENUE,FIRTH ROAD,GRAHAM AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,10/27/11 0:00,9/27/11 0:00,02 STATEN ISLAND,STATEN ISLAND,937694,161909,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61095688,-74.16767813,"(40.61095688333095, -74.16767812835703)"
21536505,9/27/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Mixed Use Building,10024,592 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 88 STREET,WEST 89 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,10/27/11 0:00,9/27/11 0:00,07 MANHATTAN,MANHATTAN,991510,226875,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78939262,-73.973782,"(40.78939261766995, -73.97378200291406)"
21535054,9/27/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11204,7401 18 AVENUE,18 AVENUE,74 STREET,BAY RIDGE PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/27/11 0:00,9/28/11 0:00,11 BROOKLYN,BROOKLYN,985512,162936,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.613898,-73.99545453,"(40.61389800112777, -73.99545452804998)"
21529261,9/27/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10014,421 HUDSON STREET,HUDSON STREET,CLARKSON STREET,LEROY STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,10/27/11 0:00,9/27/11 0:00,02 MANHATTAN,MANHATTAN,982340,205258,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73006227,-74.00689143,"(40.73006226923735, -74.00689143088682)"
21523646,9/27/11 0:00,10/28/11 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11201,147 SMITH STREET,SMITH STREET,DEAN STREET,BERGEN STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,10/27/11 0:00,10/28/11 0:00,02 BROOKLYN,BROOKLYN,986915,189504,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68682107,-73.9903907,"(40.68682107382638, -73.9903907049415)"
21536917,9/27/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11377,40-47 73 STREET,73 STREET,NYCTA SUBWAY,41 AVENUE,,,ADDRESS,WOODSIDE,,N/A,Assigned,10/27/11 0:00,9/27/11 0:00,04 QUEENS,QUEENS,1014132,211071,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74596723,-73.89215762,"(40.74596723347432, -73.89215761647668)"
21542817,9/28/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10314,240 BRYSON AVENUE,BRYSON AVENUE,WATCHOGUE ROAD,CASWELL AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,10/28/11 0:00,9/30/11 0:00,01 STATEN ISLAND,STATEN ISLAND,944169,163594,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61561351,-74.14436753,"(40.615613508815, -74.14436753227261)"
21545289,9/28/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11204,7014 20 AVENUE,20 AVENUE,70 STREET,71 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/28/11 0:00,9/28/11 0:00,11 BROOKLYN,BROOKLYN,987313,162809,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61354897,-73.98896774,"(40.61354897279179, -73.9889677434088)"
21556539,9/30/11 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10472,1100 STRATFORD AVENUE,STRATFORD AVENUE,WATSON AVENUE,NYCTA SUBWAY,,,ADDRESS,BRONX,,N/A,Assigned,10/30/11 0:00,9/30/11 0:00,09 BRONX,BRONX,1018879,240445,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82657361,-73.87487457,"(40.82657361273785, -73.8748745687848)"
